tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy
0,439670001;0,91343463;0,98253547;8;29;52,81000137
0,445731837;0,981580033;1,227608211;5;43;52,81000137
0,452559295;1,144908718;1,597577489;5;27;52,81000137
0,415271166;0,968251111;1,246872333;8;36;52,79999924
0,440619286;1,120337823;2;9;50;52,79999924
0,44995816;1,345187013;2;7;40;52,79999924
0,428612328;1,060098546;1,409314945;5;41;52,79999924
0,455428867;0,951272141;1,062314363;6;30;52,79999924
0,426950025;1,004790595;1,092737302;5;42;52,79999924
0,448983938;1,065487845;1,611566428;6;50;52,79999924
0,431934919;1,140581921;2;6;37;52,79999924
0,456928683;1,016826926;1,121592676;5;27;52,79999924
0,465064261;1,04305023;1,279268317;4;45;52,79999924
0,425734649;1,165296025;1,650734474;6;39;52,79999924
0,452261094;1,377294588;1,635420724;6;37;52,79999924
0,441422304;1,040690883;2;6;38;52,79999924
0,453008394;1,08907717;1,603563656;8;39;52,79999924
0,424830935;1,143472028;1,588993969;8;39;52,79999924
0,457133167;1,114658206;1,595739078;4;40;52,79999924
0,438862945;1,066933929;1,631426936;6;39;52,79999924
0,427604415;1,076928653;2;9;35;52,79999924
0,438898;1,208772016;1,659427905;7;40;52,79999924
0,453548302;1,048863184;1,597924154;6;39;52,79999924
0,440505625;1,062705489;1,610385952;6;28;52,79999924
0,426024357;1,133329296;1,60075024;10;50;52,79999924
0,426288704;0,962509422;1,597437867;6;29;52,79999924
0,426845204;1,030206848;1,578454101;7;28;52,79999924
0,452474387;1,214730128;1,379849123;7;40;52,79999924
0,447002021;1,052162129;1,137522062;7;29;52,79999924
0,43990964;1,199222909;2;6;41;52,79999924
0,437460028;1,202569696;1,655216865;7;40;52,79999924
0,445215999;1,324187095;1,636390458;6;36;52,79999924
0,439184274;1,186060018;1,563909869;8;29;52,79999924
0,408838882;1,309890321;2;6;40;52,79999924
0,445019117;1,06225862;1,571426618;7;40;52,79999924
0,439001736;1,14680132;1,648634289;7;40;52,79999924
0,462403665;1,087343319;1,61675063;7;39;52,79999924
0,41036584;0,975276904;1,049379325;4;50;52,79999924
0,443350237;1,259111458;1,686722918;6;41;52,79999924
0,408775451;1,22139287;2;10;50;52,79999924
0,447065925;0,967927954;1,117159052;5;42;52,79999924
0,432275422;1,004660806;1,636693651;7;28;52,79999924
0,446148318;1,025076669;2;10;50;52,7899971
0,446437263;1,08371206;1,634271959;7;43;52,7899971
0,434113028;1,063525019;1,195548826;4;50;52,7899971
0,436969666;1,053519139;1,168417937;4;50;52,7899971
0,454485954;1,052289251;1,203946249;4;40;52,7899971
0,454369646;1,118107085;2;6;41;52,7899971
0,417522766;1,095499838;1,568200778;8;27;52,7899971
0,389928673;0,980439599;1,493734204;6;27;52,7899971
0,461761241;1,018546383;1,369788101;4;45;52,7899971
0,469377808;1,007672797;1,388111295;4;45;52,7899971
0,451629677;0,842334145;0,974961251;4;44;52,7899971
0,448617152;1,035808798;1,553322071;6;25;52,7899971
0,437870398;1,184827604;2;6;39;52,7899971
0,426614639;1,142579834;1,620366226;6;39;52,7899971
0,443082427;1,115841565;2;8;33;52,7899971
0,447632982;1,422832709;2;8;38;52,7899971
0,440463758;1,081772782;1,269814022;7;40;52,7899971
0,43533757;1,31414433;2;8;50;52,7899971
0,445304705;0,944762591;1,21484006;8;29;52,7899971
0,439528539;1,031666787;1,569190139;6;39;52,7899971
0,463770272;1,11390876;2;7;39;52,7899971
0,439676388;1,102501346;1,518379392;7;40;52,7899971
0,42399295;0,975876964;1,570333799;7;28;52,7899971
0,441754493;1,220299125;2;6;41;52,7899971
0,406081377;1,205220059;1,48023054;7;38;52,7899971
0,438442772;1,011698511;1,202763516;7;28;52,7899971
0,470983586;1,324945675;1,581051418;7;40;52,7899971
0,438242327;1,296269835;1,586598045;6;42;52,7899971
0,440020129;1,253394907;2;6;45;52,7899971
0,42916168;1,14749674;2;6;41;52,7899971
0,439366491;1,167251037;1,325228774;7;40;52,7899971
0,430310789;1,264794751;1,631559881;5;36;52,7899971
0,441329469;1,079806193;2;8;39;52,7899971
0,469290117;1,252881614;2;6;50;52,7899971
0,444915782;1,223264078;2;6;41;52,7899971
0,414800193;1,081112113;1,016772237;6;40;52,7899971
0,438597944;1,274760008;2;4;24;52,7899971
0,451712169;1,032122267;1,577104772;7;40;52,7899971
0,437889501;1,236265081;1,27167457;7;38;52,7899971
0,435484593;1,019808816;1,35527303;6;31;52,7899971
0,424700493;1,067889525;2;8;28;52,7899971
0,436146065;1,244850433;2;8;34;52,7899971
0,436099805;1,325630634;2;10;36;52,7899971
0,454024687;1,241825862;1,645061625;7;40;52,7899971
0,471465653;1,052512517;1,602442925;4;42;52,7899971
0,416739492;0,962671814;1,244801922;8;36;52,77999496
0,433995614;1,056761469;1,497305413;6;43;52,77999496
0,457446297;1,188599889;1,246789931;6;41;52,77999496
0,437083882;0,977719169;1,450733008;6;42;52,77999496
0,444981054;1,22954689;1,644141891;7;39;52,77999496
0,441691403;1,01923994;1,483598353;6;50;52,77999496
0,46541224;1,199269437;2;6;37;52,77999496
0,44926839;1,067693085;2;5;38;52,77999496
0,436031056;1,238142957;2;4;36;52,77999496
0,449725508;0,811705671;0,89096184;8;30;52,77999496
0,441945569;1,04619053;1,203206807;4;41;52,77999496
0,457944321;1,058613033;1,590980992;6;50;52,77999496
0,43595349;1,153919512;1,640279685;5;40;52,77999496
0,454763074;1,121084759;2;6;41;52,77999496
0,450325155;1,092888533;2;6;42;52,77999496
0,417234408;1,124406783;1,607373978;8;29;52,77999496
0,438987539;1,093266764;1,611206175;7;27;52,77999496
0,448882997;1,147840919;1,388827987;7;38;52,77999496
0,458991585;1,01156611;1,138171816;4;45;52,77999496
0,439467734;1,068715052;1,339264492;6;45;52,77999496
0,428179643;1,212274963;1,640545912;7;40;52,77999496
0,407894515;1,053802389;1,563208128;6;31;52,77999496
0,437096741;0,997283637;0,928799214;6;36;52,77999496
0,430036655;1,000275371;1,479854213;7;30;52,77999496
0,47294938;1,095496244;2;6;38;52,77999496
0,423862752;1,111514562;2;7;29;52,77999496
0,433962831;0,998403039;2;6;38;52,77999496
0,442544113;1,082142773;2;9;38;52,77999496
0,46241696;1,102217811;2;5;45;52,77999496
0,411656427;1,049457436;1,618702221;7;29;52,77999496
0,439554096;1,120820964;2;7;29;52,77999496
0,446536027;1,046515092;1,556272899;4;50;52,77999496
0,427109208;1,212498252;1,595766676;5;36;52,77999496
0,447104987;1,178680274;1,663613862;7;39;52,77999496
0,449759696;1,214991174;1,318949099;6;40;52,77999496
0,442462106;1,038397809;1,62862047;7;30;52,77999496
0,42775746;1,014440326;1,20579362;6;28;52,77999496
0,433552111;1,377624987;2;7;35;52,77999496
0,435841759;1,120359629;1,598177582;7;40;52,77999496
0,459338218;0,957001469;2;4;50;52,77999496
0,440499553;1,11032611;2;8;50;52,77999496
0,443788165;1,060223981;1,568110747;7;40;52,77999496
0,438145545;1,067393177;1,642092147;7;29;52,77999496
0,454938658;1,057897031;1,568360938;7;29;52,77999496
0,448892088;1,049640135;1,561302823;6;32;52,77999496
0,44773462;1,048520605;1,257984468;5;42;52,77999496
0,439947856;1,223312141;1,653092543;5;41;52,77999496
0,441933108;1,063020131;1,633460313;8;37;52,77999496
0,440445103;1,062335035;1,218148156;10;24;52,77999496
0,428596015;1,062488184;1,591638323;8;27;52,77999496
0,415724069;1,037416504;1,635342917;5;27;52,77999496
0,426480384;1,413523181;2;8;50;52,77999496
0,395849371;1,127911387;2;6;33;52,77999496
0,449506916;1,10745358;1,231280518;5;41;52,77999496
0,47762443;1,171087327;2;6;42;52,77999496
0,409290189;1,022774659;1,248785001;8;39;52,77000046
0,45640844;0,993738037;1,270007545;8;37;52,77000046
0,447137637;1,130757885;1,532050945;6;50;52,77000046
0,423880618;1,211327002;2;6;41;52,77000046
0,401197098;1,05902623;2;8;50;52,77000046
0,444835964;1,100824834;2;9;50;52,77000046
0,434997219;1,346132048;2;6;37;52,77000046
0,458553736;1,232541314;2;7;42;52,77000046
0,418363217;1,278010624;2;6;44;52,77000046
0,416447264;1,361440488;2;6;30;52,77000046
0,449799019;0,825895271;0,949183908;8;29;52,77000046
0,439478297;1,047618108;1,620607183;6;50;52,77000046
0,455683331;1,218878212;1,673780128;5;42;52,77000046
0,465092595;1,094462474;1,646630138;6;41;52,77000046
0,455865509;1,069382696;1,607238648;5;43;52,77000046
0,427660682;1,1509215;1,584647896;5;38;52,77000046
0,427540719;1,121593783;1,43082636;7;40;52,77000046
0,449420818;1,177679224;1,11386834;8;35;52,77000046
0,420703167;1,099106104;1,537739024;9;38;52,77000046
0,447391877;1,034277372;1,597750939;6;29;52,77000046
0,420258233;1,131936031;2;7;31;52,77000046
0,477408991;1,101249638;1,590454083;4;44;52,77000046
0,420593266;1,100789719;1,492186857;4;38;52,77000046
0,40731118;1,293623021;1,555913796;6;40;52,77000046
0,411084941;1,079548256;2;10;50;52,77000046
0,433299886;1,2143402;2;10;50;52,77000046
0,454395062;1,306826054;1,523671509;4;41;52,77000046
0,40630227;0,8599403;1,452714462;6;25;52,77000046
0,399048615;0,889508002;1,521356372;4;50;52,77000046
0,447891847;1,237153364;2;8;34;52,77000046
0,43391119;1,20753531;1,558767371;4;37;52,77000046
0,396531511;0,905187372;1,014930726;4;50;52,77000046
0,428695322;1,075239854;2;10;50;52,77000046
0,465399189;1,361586505;2;6;40;52,77000046
0,423465224;1,167476923;2;6;41;52,77000046
0,457583928;1,173602394;2;8;40;52,77000046
0,42012948;1,411783053;2;7;34;52,77000046
0,464979537;1,040734991;2;4;50;52,77000046
0,461177877;1,156405034;2;7;35;52,77000046
0,441852024;1,149042077;2;7;29;52,77000046
0,401246182;1,018427952;1,563424653;8;28;52,77000046
0,402894801;0,890986764;1,556378712;4;50;52,77000046
0,419831116;1,122182613;2;9;50;52,77000046
0,439472444;1,066924618;1,623787565;8;37;52,77000046
0,427760062;1,070810955;2;10;50;52,77000046
0,447925562;1,028604914;1,609841483;7;28;52,77000046
0,431444975;1,180361799;1,684327644;7;38;52,77000046
0,436249978;0,930656014;1,406036248;6;38;52,77000046
0,405670288;1,016874943;1,238956333;7;28;52,77000046
0,433416097;1,120138143;1,600958651;5;37;52,77000046
0,425893853;1,184896899;2;6;28;52,77000046
0,446579187;1,336860056;2;6;41;52,77000046
0,456371944;0,996748162;1,274959251;8;37;52,75999832
0,460876398;1,168998152;2;7;50;52,75999832
0,445932321;1,084217346;2;9;50;52,75999832
0,444018131;1,092103678;2;10;50;52,75999832
0,419746202;1,155161525;2;8;50;52,75999832
0,448407767;1,165102054;2;9;36;52,75999832
0,438644442;1,201948218;1,654485387;4;35;52,75999832
0,42959716;1,181838547;1,553600946;5;43;52,75999832
0,450760081;0,88237769;1,241389936;6;50;52,75999832
0,457409181;1,059435514;1,58987718;6;50;52,75999832
0,468593544;1,077262652;2;6;50;52,75999832
0,427880234;1,187099624;1,650098438;6;36;52,75999832
0,401518797;1,025850601;1,635533344;8;25;52,75999832
0,450993751;0,940128729;1,357818962;4;45;52,75999832
0,466083034;1,106379727;1,191687525;4;44;52,75999832
0,430041702;1,224049229;1,594588312;6;44;52,75999832
0,436611126;1,149796588;1,638363857;6;31;52,75999832
0,440790288;1,169121881;1,601684559;8;39;52,75999832
0,434924201;1,113033532;1,587435009;7;39;52,75999832
0,425910855;1,052393648;1,533955161;7;30;52,75999832
0,428614499;0,979294833;2;6;31;52,75999832
0,433895636;0,994931018;2;6;31;52,75999832
0,405219865;1,069666986;1,616914693;7;29;52,75999832
0,430065171;1,280494967;2;8;50;52,75999832
0,469387551;1,120768917;2;5;45;52,75999832
0,467552977;1,228982965;1,618615456;8;38;52,75999832
0,406040607;1,049057294;1,594408367;7;30;52,75999832
0,45397265;0,955624421;1,418834875;7;39;52,75999832
0,474654814;1,21111032;1,552396178;7;39;52,75999832
0,407647721;1,129380688;1,597541349;7;30;52,75999832
0,439971515;1,079295627;2;6;28;52,75999832
0,454393343;1,253498373;1,623887394;7;39;52,75999832
0,426971007;1,149863089;2;6;25;52,75999832
0,430491618;1,089725796;1,622064015;6;25;52,75999832
0,440264801;1,239321228;1,623793297;8;39;52,75999832
0,395037295;0,992145934;2;4;50;52,75999832
0,395909381;0,991329771;2;4;50;52,75999832
0,402693895;1,233350306;2;10;50;52,75999832
0,398412226;1,050560248;2;4;50;52,75999832
0,440220276;1,080242168;1,623578137;6;26;52,75999832
0,445334716;1,071964828;1,611188495;5;29;52,75999832
0,431299168;1,16671605;2;10;50;52,75999832
0,445923532;1,13587476;1,647438494;7;39;52,75999832
0,434499871;1,10245935;1,641863386;6;28;52,75999832
0,448916645;1,043425448;1,501214197;8;40;52,75999832
0,443193921;1,034179783;1,556943028;10;50;52,75999832
0,442354941;1,171594619;2;9;50;52,75999832
0,437968649;1,247464305;1,653457472;6;41;52,75999832
0,436067391;1,098728066;2;7;29;52,75999832
0,442343519;1,224446259;1,286521797;6;40;52,75999832
0,433581647;1,181286431;1,605664693;6;29;52,75999832
0,4284306;1,10560106;1,59582466;5;41;52,75999832
0,402230557;1,117014435;2;6;41;52,75999832
0,442465782;1,21071642;2;5;41;52,75999832
0,426747472;1,16364287;2;8;50;52,75999832
0,445823255;1,064950516;1,608772658;8;32;52,75999832
0,436565589;1,366084869;1,599639214;8;40;52,75999832
0,463668363;1,019516139;1,482294466;10;36;52,75999832
0,398369031;1,046853536;1,57730707;9;27;52,75999832
0,463036083;1,138036316;1,603057394;8;40;52,75999832
0,430976123;1,121613038;2;7;38;52,75999832
0,426554321;1,114919915;1,641999089;7;28;52,75999832
0,442290678;1,233790122;1,659544549;5;41;52,75999832
0,434773538;1,072928758;1,581743807;5;42;52,75999832
0,47644359;1,160799161;1,610497116;8;36;52,75999832
0,437890765;1,041721356;1,121865335;10;34;52,75999832
0,454927227;1,124771723;1,607269684;5;40;52,75999832
0,440723287;1,025091826;1,317313833;5;38;52,75999832
0,445568952;0,985939069;1,540813701;8;34;52,74999619
0,441083012;1,117424029;2;8;43;52,74999619
0,420955636;1,315524218;1,335826461;6;41;52,74999619
0,442921074;0,975281315;1,407056334;6;42;52,74999619
0,436124438;1,128011846;2;7;30;52,74999619
0,466044555;1,099400482;1,478653311;4;34;52,74999619
0,452718991;1,187331673;2;5;42;52,74999619
0,451047487;1,119152698;2;7;42;52,74999619
0,456295025;1,083537492;2;6;42;52,74999619
0,44141634;1,145624141;1,669327419;6;43;52,74999619
0,474479972;1,245050588;1,616484761;8;42;52,74999619
0,415349217;0,975201388;1,605316739;6;29;52,74999619
0,432624105;1,176240355;2;7;36;52,74999619
0,430380672;1,087553404;1,673346379;6;36;52,74999619
0,418379642;1,088813628;1,573989605;5;27;52,74999619
0,424556906;0,940410757;1,484411741;5;27;52,74999619
0,412362048;1,114417448;1,552927644;5;27;52,74999619
0,420630201;1,171928402;2;5;27;52,74999619
0,447204787;1,063301591;2;6;45;52,74999619
0,409431556;0,977708729;1,632587781;6;33;52,74999619
0,421337677;1,303727386;1,428446816;6;36;52,74999619
0,431552958;1,042967291;1,561662124;10;24;52,74999619
0,41286812;1,138641336;2;10;50;52,74999619
0,409022486;0,959751953;1,544503864;6;25;52,74999619
0,479668817;1,130975476;1,501935296;6;38;52,74999619
0,438860998;1,17187484;1,55720988;9;38;52,74999619
0,455165236;1,111333175;2;5;45;52,74999619
0,43661293;1,084941495;1,566455096;7;30;52,74999619
0,481150284;1,263915461;2;4;42;52,74999619
0,433098409;1,082508791;1,584687489;4;38;52,74999619
0,468742122;1,296416785;1,648241512;6;40;52,74999619
0,438070014;1,005794526;2;4;44;52,74999619
0,454454074;1,046985711;2;6;50;52,74999619
0,443758354;0,985494758;1,510861343;10;39;52,74999619
0,47721572;1,304337617;2;6;44;52,74999619
0,437903529;0,95999854;2;6;26;52,74999619
0,412669486;1,070074368;1,5742771;10;40;52,74999619
0,455370815;1,006127492;2;6;26;52,74999619
0,464516799;1,426279821;2;7;40;52,74999619
0,443459368;1,229845448;2;7;40;52,74999619
0,448692151;0,941233979;1,562270122;6;25;52,74999619
0,420031464;0,909886613;1,442079522;9;30;52,74999619
0,442360281;1,044804679;1,18626929;6;41;52,74999619
0,429762519;0,994352799;1,541608863;6;33;52,74999619
0,431821438;1,238999225;2;4;44;52,74999619
0,442745412;1,143075314;1,585124579;6;28;52,74999619
0,442335677;1,186071621;1,593535376;6;28;52,74999619
0,455319987;1,011008294;2;8;35;52,74999619
0,423360041;1,056195109;1,532616092;9;27;52,74999619
0,418152536;1,348511255;1,46533733;6;30;52,74999619
0,461216768;1,038155333;1,093287838;6;40;52,74999619
0,409228355;1,044970369;2;10;41;52,74999619
0,459875054;1,075156615;2;7;36;52,74999619
0,417633766;1,237776845;2;6;33;52,74999619
0,440513916;0,997974889;1,52234312;4;37;52,74999619
0,42960607;1,149968568;2;7;38;52,74999619
0,409021947;1,239054706;2;10;50;52,74999619
0,412439761;1,165741657;1,502270012;7;40;52,74999619
0,434527551;1,063523719;2;7;29;52,74999619
0,403997628;0,897597731;2;6;25;52,74999619
0,396786614;0,956458609;2;4;50;52,74999619
0,453669934;0,999316373;1,572260477;7;40;52,74999619
0,418821149;1,081233244;1,557101403;10;28;52,74999619
0,459776308;1,029357539;1,566728184;6;28;52,74999619
0,402720334;0,860321965;1,042479808;8;30;52,74999619
0,450417495;1,263301551;1,66322576;6;41;52,74999619
0,425107964;1,132156409;1,638608912;7;28;52,74999619
0,465725503;1,019240535;1,540326687;5;42;52,74999619
0,43133353;0,901326476;1,295183642;10;27;52,74999619
0,434732655;1,247802665;2;7;38;52,74999619
0,409917645;1,029536263;2;8;29;52,74999619
0,452620836;1,031565001;1,288036337;7;37;52,73999405
0,429267983;1,09612532;2;7;41;52,73999405
0,435231031;1,062936148;2;9;50;52,73999405
0,397116837;1,117411266;2;10;50;52,73999405
0,431495482;1,360844687;1,685396738;7;40;52,73999405
0,441642527;1,355339533;2;7;42;52,73999405
0,444950489;1,252019302;2;7;42;52,73999405
0,418841503;1,279611825;2;6;44;52,73999405
0,420670263;1,159507159;1,62588498;6;31;52,73999405
0,436112114;1,166175449;1,688380809;6;36;52,73999405
0,462781976;0,965401736;1,007055651;6;41;52,73999405
0,413921861;1,192036541;2;7;30;52,73999405
0,406611316;1,083546131;2;5;38;52,73999405
0,421240101;0,963342088;1,156107243;8;27;52,73999405
0,414988375;1,210377872;1,211657607;8;36;52,73999405
0,438609733;1,1330046;1,608415701;6;29;52,73999405
0,39715426;0,920455354;1,539348597;6;32;52,73999405
0,462668261;1,117584545;1,115771478;8;37;52,73999405
0,454114445;1,099022784;2;5;30;52,73999405
0,454364813;1,036734766;1,604885415;5;29;52,73999405
0,438079075;1,088464571;2;4;41;52,73999405
0,411185015;0,996774892;1,563129911;7;29;52,73999405
0,42427687;1,150511636;2;6;33;52,73999405
0,463931004;1,07560082;1,532254376;4;50;52,73999405
0,429151123;1,11529802;2;10;39;52,73999405
0,441823707;1,202166207;2;9;50;52,73999405
0,404459803;1,137021106;2;4;36;52,73999405
0,411494404;1,130105427;2;9;50;52,73999405
0,427176249;0,944706018;1,460396014;10;50;52,73999405
0,443509349;1,281153545;2;8;50;52,73999405
0,433534726;0,898397481;1,517008621;4;39;52,73999405
0,398384087;1,337468858;2;6;30;52,73999405
0,443389339;1,198353636;1,643886867;5;40;52,73999405
0,452751006;1,034877153;1,557972759;7;28;52,73999405
0,444977408;0,961858103;2;8;30;52,73999405
0,407809346;0,963982523;2;4;50;52,73999405
0,401243444;1,510177314;2;6;38;52,73999405
0,399313245;1,031596866;1,533555455;9;50;52,73999405
0,415509723;0,767017295;1,479212592;6;24;52,73999405
0,441228297;1,355112479;1,636215508;7;40;52,73999405
0,426319344;1,059737656;1,632160079;5;27;52,73999405
0,401749014;1,333460276;2;8;34;52,73999405
0,447537618;0,93198488;1,464521294;5;42;52,73999405
0,397974087;1,109186308;2;9;50;52,73999405
0,415872809;1,03776597;2;5;27;52,73999405
0,449701281;1,066189105;1,270977433;5;42;52,73999405
0,473516288;1,299756487;2;8;35;52,73999405
0,44183323;0,947498264;1,55709278;4;42;52,73999405
0,450217407;1,238886181;1,586891163;9;34;52,73999405
0,455430723;1,294093894;1,666423034;6;41;52,73999405
0,432570759;1,215542839;1,501304623;7;35;52,72999954
0,45748109;1,176960354;2;6;31;52,72999954
0,426825023;1,145302806;1,595098336;8;50;52,72999954
0,439818569;1,238448244;2;8;50;52,72999954
0,425027662;1,1366123;1,618075904;9;50;52,72999954
0,416069754;1,413073391;2;8;50;52,72999954
0,428561137;1,072867926;1,324760231;5;41;52,72999954
0,439111751;1,023653706;1,627272966;6;43;52,72999954
0,417316442;1,400402321;2;6;43;52,72999954
0,392252637;0,960458508;1,396032837;10;50;52,72999954
0,461003973;1,240845315;1,623242846;8;41;52,72999954
0,454755573;0,997362657;1,257444275;4;41;52,72999954
0,450207451;1,11568195;2;6;33;52,72999954
0,453462505;1,175109132;1,633722779;5;43;52,72999954
0,465830282;1,08210546;2;7;32;52,72999954
