trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1
1213;86,55999756;13;1;7,402278845;2,48667517
1208;86,55999756;12;1;4,241050834;0,269348363
2675;86,55999756;1;50;2,473585391;8,082733239
8080;86,54999542;50;16;5,934319836;5,430920448
4397;86,54999542;41;1;9,579155575;7,998327753
572;86,54999542;40;1;1,86592821;10
3577;86,54999542;40;1;1,858877032;8,750836062
492;86,54999542;37;1;3,173230313;10
2157;86,54999542;36;1;8,402499482;7,629102386
2980;86,54999542;35;1;2,26536134;1,86104889
2845;86,54999542;33;1;1,42145691;1,657516414
2141;86,54999542;32;1;1,6793753;9,204970869
2218;86,54999542;29;1;3,230757179;3,370786458
4003;86,54999542;29;1;2,800310887;2,852966061
8359;86,54999542;20;1;5,036903638;3,992809074
1178;86,54999542;18;1;6,348507236;9,321423187
2257;86,54999542;18;1;6,381283491;4,346612395
2635;86,54999542;17;1;8,21829746;4,079320125
7753;86,54999542;17;1;8,772866372;6,953232669
2476;86,54999542;15;1;2,609574815;4,078910534
953;86,54999542;13;1;5,256297959;3,744664476
2840;86,54999542;13;1;5,493982968;6,713725759
398;86,54999542;1;1;2,454592401;10
1458;86,54999542;1;1;2,361328807;2,90596377
1584;86,54999542;1;50;2,427000914;3,398694723
4895;86,54999542;1;50;2,461944222;7,143304364
8058;86,54999542;1;24;8,709692305;10
6481;86,53999329;50;24;3,795655375;5,464968658
7064;86,53999329;50;24;3,707955952;0,512166498
8338;86,53999329;50;1;1,659361933;5,031558158
421;86,53999329;41;1;1,83392806;0
1245;86,53999329;37;1;10;7,474126133
2385;86,53999329;37;1;3,160790441;6,263621907
2815;86,53999329;37;1;10;5,191470618
4111;86,53999329;37;1;2,706106853;9,526119414
621;86,53999329;36;1;9,651435044;9,999997102
1744;86,53999329;28;1;1,494699152;7,066103919
1500;86,53999329;23;1;1,407816533;1,144464613
2373;86,53999329;20;1;3,221896451;4,476672319
2399;86,53999329;20;1;4,502599481;1,069773632
3566;86,53999329;20;1;3,195410175;6,4292559
5320;86,53999329;20;1;3,190944969;1,923229546
2890;86,53999329;18;1;6,652643929;8,521585401
3579;86,53999329;17;1;8,256336831;4,611165581
803;86,53999329;15;1;2,398893296;5,536586881
3388;86,53999329;15;1;8,561142021;3,961848674
4191;86,53999329;15;1;2,373382637;4,605887727
359;86,53999329;14;1;5,145162965;10
3448;86,53999329;14;1;4,541837987;3,924989543
119;86,53999329;13;1;10;10
956;86,53999329;13;1;10;9,408232565
558;86,53999329;9;1;2,297765245;0
449;86,53999329;1;50;2,418278475;0
3622;86,52999878;50;1;2,21664565;2,439988955
875;86,52999878;46;1;1,964373429;5,482776601
2859;86,52999878;39;1;2,198323812;7,405554007
2072;86,52999878;36;1;9,735556345;8,971545545
2411;86,52999878;36;1;9,577259536;2,16080243
3178;86,52999878;36;1;10;1,376267102
3330;86,52999878;36;1;9,538489106;4,822385854
7996;86,52999878;35;1;2,018907917;5,376320195
1143;86,52999878;34;1;2,962903469;4,730361885
2492;86,52999878;33;1;1,58699673;3,68842637
677;86,52999878;20;1;3,637496433;0,924607511
1884;86,52999878;20;1;5,068678736;2,415226013
3825;86,52999878;20;1;5,028731193;3,488528048
3863;86,52999878;20;1;4,383195388;7,074682761
5472;86,52999878;20;1;4,471942903;10
1389;86,52999878;18;1;7,772723669;9,474733892
3348;86,52999878;17;1;8,996593778;3,049791047
3631;86,52999878;17;1;9,039149174;5,258144341
5076;86,52999878;17;1;9,137991512;1,843759475
2260;86,52999878;16;1;1,714904277;7,2538159
817;86,52999878;15;1;8,716844958;1,349587085
319;86,52999878;14;1;8,351087702;0
357;86,52999878;4;1;3,177022835;0
1795;86,52999878;1;50;2,417654923;5,026424273
2221;86,52999878;1;1;2,405604538;5,185441383
2498;86,52999878;1;1;2,413361865;6,197850324
2595;86,52999878;1;50;2,399705114;1,856218225
2634;86,52999878;1;50;2,346711671;0,644906601
3061;86,52999878;1;1;2,337277278;9,329174413
3985;86,52999878;1;50;2,421976631;5,761568303
5036;86,52999878;1;50;2,401191822;10
1306;86,51999664;50;1;1,588483467;3,877711701
1669;86,51999664;50;1;1,582139983;7,914273705
3028;86,51999664;50;1;1,614667146;3,329626131
3518;86,51999664;50;1;1,521510751;7,34430964
7221;86,51999664;50;1;1,577473579;5,783340058
8085;86,51999664;50;18;5,342261854;6,892437031
1267;86,51999664;43;1;2,037354939;4,246700985
2768;86,51999664;42;1;1,553283492;4,314955053
287;86,51999664;41;1;10;0
569;86,51999664;35;1;1,957337641;0
1285;86,51999664;20;1;3,40527771;5,561454548
2920;86,51999664;20;1;4,866288923;7,083240612
5132;86,51999664;20;1;3,235452606;2,699604935
6264;86,51999664;20;1;3,633613427;5,031515912
8195;86,51999664;20;1;4,312051673;9,66170044
3315;86,51999664;18;1;6,666575601;6,123768387
892;86,51999664;17;1;8,468122774;6,296082245
3052;86,51999664;17;1;9,020202238;8,260896758
3317;86,51999664;17;1;9,423624696;2,275117459
3812;86,51999664;16;1;1,707290187;3,420152195
259;86,51999664;15;1;9,003695108;0
462;86,51999664;15;1;8,77476364;0
1238;86,51999664;15;1;2,403196829;1,775098791
2273;86,51999664;15;1;9,431738971;6,13290688
2390;86,51999664;15;1;9,21010001;3,425160526
2518;86,51999664;15;1;8,257348175;7,60201838
945;86,51999664;13;1;6,365367057;7,212386335
1176;86,51999664;11;1;2,690910671;7,853502102
396;86,51999664;1;1;2,346271277;0
1885;86,51999664;1;1;2,40213138;3,78954776
4728;86,51999664;1;1;2,366766448;7,186545627
5033;86,51999664;1;30;2,327772443;9,732782852
6200;86,51999664;1;1;4,228881548;4,400640836
7433;86,51999664;1;50;2,387885088;6,270319482
8413;86,51999664;1;1;2,375176469;0,417912383
525;86,50999451;50;1;1,610923947;0
1564;86,50999451;50;1;1,529417038;2,805926757
7000;86,50999451;50;25;7,948910569;0,833241424
7853;86,50999451;50;25;7,048778209;4,778793287
290;86,50999451;37;1;9,032696502;10
2658;86,50999451;37;1;2,263845149;8,607338214
6900;86,50999451;37;1;2,169362682;3,79143241
1947;86,50999451;36;1;9,795273793;1,624950205
3489;86,50999451;36;1;9,776172381;2,56795085
2383;86,50999451;33;1;1,430036061;7,833284608
1808;86,50999451;23;1;1,699417001;1,792090464
4490;86,50999451;22;1;1,617461574;8,848776077
1895;86,50999451;20;1;4,593029768;1,726868157
2274;86,50999451;20;1;5,245035428;5,173820003
3150;86,50999451;20;1;4,088330788;9,6467075
3614;86,50999451;20;1;5,306424235;0,967488311
4403;86,50999451;20;1;4,282075155;1,590557769
4833;86,50999451;20;1;4,435342041;0,538249874
6478;86,50999451;20;1;5,514674646;4,932246896
6615;86,50999451;20;1;3,562986935;6,715128673
3102;86,50999451;18;1;6,742016927;4,630830694
5921;86,50999451;18;1;6,992595793;9,603199465
277;86,50999451;17;1;10;0
750;86,50999451;17;1;10;3,269004593
802;86,50999451;17;1;10;4,844780825
2786;86,50999451;17;1;9,219958021;0,44434652
3143;86,50999451;17;1;2,195344195;1,147748788
6592;86,50999451;17;1;9,736300795;0
4765;86,50999451;13;1;2,684583552;2,002093629
996;86,50999451;11;1;2,636133906;0,705158199
311;86,50999451;2;1;8,449381397;10
1357;86,50999451;1;50;2,378805915;4,168611414
6701;86,50999451;1;1;2,392978391;4,216491351
705;86,49999237;50;1;1,620515748;8,714600174
3847;86,49999237;50;1;1,51919132;2,349863471
6989;86,49999237;34;1;2,903589219;2,007216802
2779;86,49999237;33;1;1,487622376;8,503074481
2743;86,49999237;28;1;1,412082973;0,474903868
62;86,49999237;20;1;3,041082874;10
1113;86,49999237;20;1;5,52793288;2,488812548
2395;86,49999237;20;1;4,872937057;1,553063534
4916;86,49999237;20;1;4,773092829;0
7150;86,49999237;20;1;4,227637482;8,048883714
2021;86,49999237;18;1;6,984135769;2,051984004
2474;86,49999237;17;1;2,080280819;1,770704352
2759;86,49999237;17;1;9,647028758;9,08191933
2931;86,49999237;17;1;9,792732988;5,875214512
2963;86,49999237;16;1;1,673575592;9,440173357
7748;86,49999237;15;1;2,274414938;8,801903033
949;86,49999237;1;50;2,86425473;3,13627175
667;86,48999786;50;1;1,619624272;1,310903559
7877;86,48999786;50;25;5,186922809;0,39916056
1241;86,48999786;34;1;2,786939193;5,467166027
821;86,48999786;20;1;5,877850682;5,806875222
2993;86,48999786;20;1;3,011626934;7,197310976
3285;86,48999786;20;1;2,937194995;1,878896926
3904;86,48999786;20;1;3,748451013;6,055039617
4077;86,48999786;20;1;2,9754054;1,297947736
4657;86,48999786;20;1;3,872846099;5,663936463
5819;86,48999786;20;1;5,523425211;8,502767962
8017;86,48999786;20;1;5,553977424;1,538011753
6154;86,48999786;18;1;8,185206064;6,064819406
6508;86,48999786;18;1;6,899370016;2,526808519
345;86,48999786;17;1;10;10
4084;86,48999786;1;50;2,256698125;4,634157312
4660;86,48999786;1;1;2,254363867;3,269736764
8255;86,48999786;1;1;2,323212185;6,63544242
4156;86,47999573;50;29;3,423322631;4,771155995
4051;86,47999573;39;1;1,951671578;9,556105114
3738;86,47999573;37;1;2,022818962;0,578592919
819;86,47999573;34;1;2,775505317;8,999449199
3231;86,47999573;34;1;2,435763581;0,44332052
7453;86,47999573;34;1;2,419229344;8,813977337
566;86,47999573;31;1;1,764112256;10
4467;86,47999573;31;1;1,860660332;3,936907608
337;86,47999573;20;1;5,83006903;10
6045;86,47999573;20;1;3,829416337;1,923790304
8089;86,47999573;20;1;4,331811166;2,580873492
33;86,47999573;19;1;5,426038826;0
3552;86,47999573;19;1;5,338645545;2,972146478
6365;86,47999573;19;1;4,758355078;9,045201913
7469;86,47999573;19;1;4,655805267;3,698342932
798;86,47999573;18;1;3,00771429;9,505013773
4537;86,47999573;18;1;8,345151984;10
2821;86,47999573;14;1;9,576879958;4,317008131
546;86,47999573;10;1;1,758812354;0
597;86,47999573;3;1;5,96542464;4,912972142
5003;86,46999359;50;26;4,076137185;4,155723043
222;86,46999359;46;1;1,835532497;0
216;86,46999359;41;1;8,71388578;10
134;86,46999359;36;1;2,198994357;10
1865;86,46999359;29;1;1,698966765;0,689258718
1272;86,46999359;19;1;7,852092456;8,683832415
2683;86,46999359;19;1;5,115028767;0,359785946
5737;86,46999359;19;1;4,750713852;8,280734904
6897;86,46999359;19;1;5,501091801;3,693163591
8295;86,46999359;19;1;5,107951378;6,885159297
7147;86,46999359;18;1;8,572901035;0,973926174
1185;86,46999359;14;1;3,980859365;0,596293224
2762;86,46999359;14;1;4,184102056;8,424328726
1110;86,46999359;1;50;2,273795242;9,225612644
1872;86,46999359;1;1;2,289302676;8,582748709
5768;86,45999908;50;1;1,483120867;6,267154251
5882;86,45999908;50;24;3,190126319;7,32950623
6029;86,45999908;50;23;6,501300048;10
5082;86,45999908;42;1;1,680991761;0,833114073
2826;86,45999908;37;1;1,859182848;3,385988049
1254;86,45999908;34;1;1,946633286;2,430236848
2561;86,45999908;34;1;2,2804323;6,259110631
4869;86,45999908;30;1;1,767786554;8,283692774
461;86,45999908;29;1;1,817256675;0
1748;86,45999908;27;1;1,108552518;0,559549598
526;86,45999908;26;1;1,206591971;0
4180;86,45999908;20;1;3,664317378;3,575902903
2996;86,45999908;19;1;5,166712419;4,303250203
3265;86,45999908;19;1;4,987321926;0
2899;86,45999908;18;1;8,251659689;2,678938178
3462;86,45999908;18;1;8,228952239;1,795859766
4375;86,45999908;18;1;8,246401712;3,49636228
7617;86,45999908;18;1;8,455825049;4,845471383
444;86,45999908;17;1;1,865652929;0
3416;86,45999908;17;1;1,889237812;0,834411062
935;86,45999908;14;1;4,144251598;7,603919072
1088;86,45999908;12;1;3,515005654;3,202307583
1386;86,45999908;1;1;2,209121136;4,583599589
2628;86,45999908;1;1;2,195632323;1,817157335
3078;86,45999908;1;50;2,247912214;1,222013338
3954;86,45999908;1;50;2,223626014;3,638330655
5397;86,45999908;1;50;2,212492687;5,376772202
7863;86,44999695;50;29;4,042295167;1,631870254
469;86,44999695;36;1;8,711914837;10
7697;86,44999695;26;1;3,791292855;3,984527595
1869;86,44999695;19;1;5,174373837;6,45481588
8259;86,44999695;19;1;4,600269009;0,73129813
2;86,44999695;18;2;8,385077397;5,339175983
629;86,44999695;18;1;8,612455995;7,356515499
3591;86,44999695;18;1;8,302776388;8,06496397
7632;86,44999695;18;1;2,641202257;4,64540152
2880;86,44999695;14;1;3,585280718;9,064599111
3199;86,44999695;14;1;3,481137911;7,240536921
289;86,44999695;12;1;3,801299461;0
1205;86,44999695;1;1;2,185314338;0,756855206
1290;86,44999695;1;1;2,22157613;5,722958389
1557;86,44999695;1;1;2,212357227;7,723929304
3879;86,44999695;1;50;2,23266269;7,742773208
4058;86,44999695;1;1;2,197589247;1,31083194
7048;86,44999695;1;1;2,20657721;10
690;86,43999481;50;1;1,385501616;6,048664871
1844;86,43999481;50;1;1,431393183;6,752738713
3748;86,43999481;39;1;1,840099105;1,840844581
4415;86,43999481;39;1;1,412262045;0
8090;86,43999481;39;1;1,676462619;7,807529117
3182;86,43999481;36;1;2,054210974;4,892084592
1870;86,43999481;28;1;1,340718972;9,043180598
718;86,43999481;19;1;5,80892453;7,461644273
1924;86,43999481;19;1;8,27988009;1,228785919
2999;86,43999481;19;1;5,648466021;4,097087938
5490;86,43999481;19;1;5,862278856;4,406146915
8420;86,43999481;19;1;8,427788746;0,279136593
538;86,43999481;18;1;9,491856223;0
2414;86,43999481;18;1;9,043071485;6,208125137
2686;86,43999481;18;1;2,531616709;3,076167388
3110;86,43999481;18;1;9,0405308;6,953602395
6805;86,43999481;18;1;8,657723984;5,85763979
3184;86,43999481;16;1;1,624420121;5,29826439
4372;86,43999481;14;1;4,14449924;3,988651251
305;86,43999481;3;1;4,782402527;0
1384;86,43999481;1;1;7,787139466;8,782631316
1325;86,42999268;50;1;1,476302484;4,814352516
6788;86,42999268;50;1;1,37067894;3,398097619
8319;86,42999268;40;1;1,599106286;0,343172796
7130;86,42999268;39;1;1,639002767;3,140751847
4674;86,42999268;38;1;1,410467139;3,982858656
2990;86,42999268;36;1;1,960306601;6,80050036
4508;86,42999268;34;1;1,97919178;6,136893606
4788;86,42999268;31;1;1,64310925;5,356138447
6718;86,42999268;20;1;6,05121015;2,301861657
487;86,42999268;19;1;8,055263269;0
2582;86,42999268;19;1;6,289910961;1,664858742
3125;86,42999268;19;1;4,449840612;9,1058503
3475;86,42999268;19;1;6,134571715;5,761864586
4091;86,42999268;19;1;7,551813914;3,787133161
4691;86,42999268;19;1;4,415181993;7,752003664
5375;86,42999268;19;1;7,32406804;4,343112409
6638;86,42999268;19;1;6,915863767;6,181587736
348;86,42999268;18;1;2,452205232;0
3255;86,42999268;18;1;8,697133995;7,961875632
4792;86,42999268;18;1;9,120272473;5,733517018
7989;86,42999268;18;1;8,888282989;7,938867835
8572;86,42999268;18;1;8,800431533;4,067386113
915;86,42999268;13;1;2,181037265;0,405740932
1212;86,41999817;50;1;1,448122017;9,651838186
1607;86,41999817;50;1;1,440820605;0,61752665
2074;86,41999817;50;1;1,458097256;5,464337446
3474;86,41999817;50;25;8,358553376;9,739023411
3493;86,41999817;50;1;1,406116346;9,01761544
377;86,41999817;43;1;1,455478801;10
7906;86,41999817;39;1;1,627708344;8,914954772
3644;86,41999817;38;1;1,700259811;5,850856728
2435;86,41999817;37;1;1,639294951;4,934943027
1558;86,41999817;36;1;1,974767391;1,2487867
482;86,41999817;35;1;1,709085774;10
1600;86,41999817;20;1;7,565109976;9,635769681
255;86,41999817;19;1;7,553345549;0
375;86,41999817;19;1;6,582683781;0
1889;86,41999817;19;1;3,868178301;5,174082221
1903;86,41999817;19;1;6,191525913;5,489738164
2644;86,41999817;19;1;7,669840823;4,336063651
3384;86,41999817;19;1;4,1650016;5,608344085
3567;86,41999817;19;1;7,65204299;2,277269699
3656;86,41999817;19;1;3,849359436;7,834258641
5171;86,41999817;19;1;6,204432232;3,090151613
5649;86,41999817;19;1;7,282351071;9,632771484
601;86,41999817;18;1;2,483612381;5,108171307
938;86,41999817;18;1;2,570416147;8,414549514
3806;86,41999817;18;1;9,585337849;0,564243861
4438;86,41999817;18;1;8,757870565;5,166893712
5422;86,41999817;18;1;9,293777171;2,840663527
7230;86,41999817;18;1;9,720442204;2,464260507
1089;86,41999817;15;1;10;2,881327568
927;86,41999817;14;1;10;7,448501524
1094;86,41999817;14;1;10;0,342798553
352;86,41999817;3;1;7,079601873;0
5183;86,40999603;34;1;2,1149031;8,238692061
4314;86,40999603;22;1;1,440373919;3,939958379
6693;86,40999603;20;1;7,231214568;2,165732953
2070;86,40999603;19;1;6,774518759;9,461101419
2263;86,40999603;19;1;7,124475739;2,820542138
2590;86,40999603;19;1;7,887642796;1,249807939
3097;86,40999603;19;1;6,258924286;0,971161538
3098;86,40999603;19;1;7,136635012;3,54001697
3715;86,40999603;19;1;6,931224406;1,2095147
4843;86,40999603;19;1;7,967779201;4,472730091
4905;86,40999603;19;1;3,873763706;9,405163758
5133;86,40999603;19;1;6,090593514;3,730097781
5154;86,40999603;19;1;6,951104712;4,059661743
5487;86,40999603;19;1;6,862281511;10
7457;86,40999603;19;1;3,902427334;0,961112597
1123;86,40999603;15;1;10;9,712152871
246;86,40999603;14;1;3,318928475;10
4016;86,3999939;39;1;1,324851073;7,101145407
2966;86,3999939;38;19;7,419140515;7,380826469
2538;86,3999939;37;1;1,691746242;7,2631281
3554;86,3999939;20;1;7,137891642;4,807281403
3939;86,3999939;20;1;6,124510739;0
4065;86,3999939;20;1;7,596428318;4,846034525
6546;86,3999939;20;1;7,25975084;0
1668;86,3999939;19;1;6,476868357;7,970675005
2579;86,3999939;19;1;4,106987127;4,530150833
2730;86,3999939;19;1;7,942183061;9,228205274
3516;86,3999939;19;1;6,176865435;9,768102063
2795;86,3999939;18;1;9,640937548;7,716556112
3920;86,3999939;16;1;1,290555239;1,682214644
441;86,3999939;1;50;2,039978055;10
2155;86,3999939;1;1;2,061488648;7,029412207
2167;86,3999939;1;50;2,077417667;0
2508;86,3999939;1;50;2,052634269;4,070849207
3419;86,3999939;1;1;2,079469292;6,305807276
7175;86,3999939;1;50;2,055608208;9,000087783
2326;86,38999939;36;1;1,634272065;2,419578156
2923;86,38999939;34;1;1,476659897;6,452296029
983;86,38999939;20;1;3,773171424;4,358283277
1109;86,38999939;20;1;6,59138358;8,980473786
2347;86,38999939;20;1;7,873689485;2,902056276
4958;86,38999939;20;1;7,051236617;0,285470179
4967;86,38999939;20;1;7,791448672;0
5626;86,38999939;20;1;6,561896703;8,316006189
4822;86,38999939;19;1;7,711253837;9,239499406
4874;86,38999939;19;1;7,830900062;5,550318001
434;86,38999939;3;1;2,771470038;10
777;86,38999939;1;1;2,031549615;9,542171914
1828;86,37999725;50;1;1,29236058;1,941979359
2207;86,37999725;20;1;6,633497713;2,696285427
2955;86,37999725;20;1;7,378168839;5,259598875
3956;86,37999725;20;1;7,764955314;6,711545761
1307;86,37999725;19;1;6,573879259;7,730977961
3004;86,37999725;19;1;3,286535763;7,892607329
3252;86,37999725;19;1;8,94334743;1,040988913
3836;86,37999725;19;1;3,322260174;9,345700388
4727;86,37999725;19;1;6,541505043;7,430418914
2280;86,37999725;15;1;1,767933547;3,979078733
5090;86,37999725;14;1;2,955000449;4,043425561
4940;86,37999725;1;1;2,088596537;8,19621804
1333;86,36999512;50;1;1,276246021;7,59225933
2008;86,36999512;50;1;1,277102908;8,229870188
3834;86,36999512;50;1;1,255339696;2,536300327
8453;86,36999512;50;1;1,399788858;1,400370328
781;86,36999512;38;1;1,373045639;5,778573022
4172;86,36999512;35;1;1,46881428;9,494883176
2979;86,36999512;20;1;8,220548108;0,587113602
4388;86,36999512;20;1;6,622174818;1,58760088
4594;86,36999512;20;1;6,292350206;7,794372382
8501;86,36999512;20;1;8,070338046;6,609469641
2179;86,36999512;19;1;3,25532619;8,640152798
2642;86,36999512;19;1;8,75919259;2,437723853
2739;86,36999512;19;1;6,546751577;7,551077526
689;86,36999512;18;1;10;5,305152245
1597;86,36999512;1;50;2,03067428;1,637599499
2056;86,36999512;1;50;2,024280075;3,180382622
3196;86,35999298;50;1;1,232478155;10
4668;86,35999298;20;1;8,169931416;7,08894811
5301;86,35999298;20;1;6,578822287;3,275679098
7144;86,35999298;20;1;8,152341347;5,229210159
8162;86,35999298;20;1;8,460012621;2,486582877
393;86,34999847;50;1;1,221570122;0
876;86,34999847;50;1;1,200839536;5,85981289
1998;86,34999847;50;23;7,297137155;7,175710057
5224;86,34999847;50;1;1,227336933;6,403015975
7120;86,34999847;50;25;3,030362311;9,576935343
3916;86,34999847;30;1;1,258281699;2,092529593
728;86,34999847;18;1;10;8,544942488
8526;86,34999847;18;1;2,032317819;3,631807163
4996;86,33999634;50;1;1,889367671;2,053109703
7351;86,33999634;37;1;1,484482482;1,992009891
8335;86,33999634;36;1;1,674558052;1,379114184
3274;86,33999634;29;1;1,106882025;1,220268331
70;86,33999634;27;1;9,372901957;10
1242;86,33999634;20;1;8,565231527;6,602443975
2252;86,33999634;20;1;8,65461795;4,558630076
6652;86,33999634;20;1;6,410805749;5,569371452
5457;86,33999634;19;1;9,3810982;8,223295038
2562;86,33999634;18;1;2,177259902;4,161783899
3629;86,33999634;18;1;2,21240403;9,436331452
917;86,33999634;14;1;2,954759956;2,686874377
666;86,33999634;1;50;2,008845937;6,196174873
1535;86,33999634;1;50;2,006724021;5,010463336
4213;86,3299942;50;35;4,529977224;6,396471348
7087;86,3299942;50;26;2,250958009;4,768619878
490;86,3299942;30;1;1,297683471;10
1946;86,3299942;20;1;9,408029502;1,331591975
2071;86,3299942;20;1;9,137069642;4,550636564
2154;86,3299942;20;1;8,58235318;3,101447352
2333;86,3299942;20;1;2,001958139;2,96097453
3338;86,3299942;20;1;9,137680974;3,892788078
3723;86,3299942;20;1;8,61447917;1,8818746
4192;86,3299942;19;1;9,283039373;7,379539837
6526;86,3299942;19;1;9,293330034;8,752798952
7782;86,3299942;19;1;9,266897547;0
808;86,3299942;1;50;2,313698174;2,595391697
1372;86,3299942;1;1;1,959433299;2,419450156
1850;86,3299942;1;50;1,997952617;0,660638032
4750;86,31999207;38;1;1,21032531;6,453432253
4671;86,31999207;37;1;1,414902978;4,707426567
1686;86,31999207;28;1;1,114773613;8,299617738
338;86,31999207;20;1;8,814088953;0
7205;86,31999207;20;1;9,243597443;6,526000492
8502;86,31999207;20;1;8,894782649;1,618654259
2488;86,31999207;19;1;9,476701409;5,357916989
2665;86,31999207;19;1;9,611693933;3,073940233
2912;86,31999207;19;1;9,823161644;1,231177733
3484;86,31999207;19;1;9,769737616;6,732265763
4187;86,31999207;19;1;9,530592674;3,817721915
8567;86,31999207;19;1;9,550731183;1,803513324
3220;86,31999207;18;1;2,065563108;7,900897753
1693;86,30999756;31;1;5,563522324;6,023445998
3925;86,30999756;31;1;1,444331051;3,012039023
4635;86,30999756;20;1;1,989995941;6,889071749
7685;86,30999756;20;1;8,941343802;0,470634061
8196;86,30999756;20;1;8,904933943;3,369862052
8339;86,30999756;20;1;9,507360605;5,780879936
4179;86,30999756;14;1;2,687168243;6,927165303
3777;86,29999542;50;1;1,158041187;6,979861335
5517;86,29999542;50;1;1,041658879;2,917258698
4042;86,29999542;42;1;1,063927775;0,471254593
3289;86,29999542;37;1;1,361264205;1,038512406
2775;86,29999542;19;1;3,070617588;5,523214214
399;86,29999542;12;1;2,154456641;10
2052;86,29999542;1;50;1,836174302;2,242461161
4550;86,29999542;1;50;2,133164919;2,174071193
2463;86,28999329;50;1;1,120648718;9,38838967
4106;86,28999329;50;31;8,551793641;8,004143917
5;86,28999329;20;24;6,849559849;1,011504235
3534;86,28999329;19;1;2,404627487;7,549867795
2427;86,28999329;12;1;2,095328941;5,146311976
513;86,28999329;4;1;1,990975677;0
855;86,28999329;1;1;1,966302405;3,517462154
3179;86,28999329;1;50;1,938327481;8,299410919
3233;86,28999329;1;1;1,94492046;8,842017982
4177;86,28999329;1;1;1,920576669;0,433280174
1304;86,27999878;50;1;1,035750172;8,590450179
446;86,27999878;46;1;1,16592142;0
1624;86,27999878;20;1;1,939622528;8,79000213
8149;86,27999878;19;1;3,053295862;4,471841263
4749;86,27999878;17;1;1,306129117;6,840398438
650;86,27999878;15;1;1,536818342;2,400914207
5377;86,27999878;15;1;1,480088327;3,10946015
432;86,27999878;5;50;6,987788151;10
3778;86,26999664;19;1;2,425639754;6,168384337
3524;86,26999664;18;1;1,924785556;5,749820578
5511;86,26999664;18;1;1,907153817;9,402244167
2964;86,26999664;14;1;2,319794729;3,459843281
4;86,26999664;10;15;3,613024953;8,140623556
463;86,26999664;6;1;1,772017507;10
448;86,26999664;3;50;8,780089323;10
3213;86,25999451;30;1;1,20069875;7,54671411
662;86,25999451;19;1;2,567532608;8,789304591
5083;86,25999451;15;1;1,473767393;4,691725768
524;86,25999451;1;1;1,887812846;10
286;86,24999237;44;1;9,390964059;10
846;86,24999237;40;1;1,227635192;4,422326193
7599;86,24999237;26;31;5,874311365;9,249053905
428;86,24999237;19;1;2,334793649;10
6914;86,24999237;19;1;2,635279937;3,633338527
704;86,24999237;1;1;1,84377778;1,270546313
3872;86,23999786;50;1;0,975317656;1,659796708
8054;86,23999786;50;29;2,155016508;3,703017539
6230;86,23999786;20;1;9,757457791;9,692583044
4174;86,23999786;19;1;2,897088604;8,473140746
7548;86,23999786;19;1;2,897879123;7,633001395
3897;86,23999786;16;1;1,235928352;0,818754414
2973;86,23999786;1;1;1,854447899;4,301682382
3127;86,23999786;1;1;1,818605498;7,396586194
7260;86,23999786;1;21;1,813267306;5,131103828
5484;86,22999573;40;1;1,255533631;8,837763737
7882;86,22999573;37;1;1,05276411;10
719;86,22999573;20;1;10;9,065347826
5367;86,22999573;20;1;10;3,998601751
3612;86,22999573;15;1;1,319342981;8,585861582
559;86,22999573;14;1;2,132424643;0
3;86,22999573;8;13;7,396965113;1,764716461
610;86,22999573;6;1;6,735455701;7,315189946
697;86,22999573;1;1;1,74855114;7,997083927
1361;86,22999573;1;1;1,755639311;6,693948578
2087;86,22999573;1;50;1,826640734;7,419727032
2667;86,22999573;1;50;1,839394825;9,550092713
6793;86,22999573;1;50;1,754434215;10
8344;86,22999573;1;50;1,84029258;4,555938736
3185;86,21999359;18;1;1,684656478;6,626628886
8508;86,21999359;18;1;1,69256526;6,048425573
1452;86,21999359;1;1;1,830996976;5,693703142
2104;86,21999359;1;1;1,737434485;2,963672583
2318;86,20999908;50;50;3,993314811;5,19255828
7049;86,20999908;50;1;0,952911435;2,278631002
3357;86,20999908;43;1;1,06675178;8,0213441
2852;86,20999908;23;1;0,907880508;10
523;86,20999908;18;1;1,496464181;10
1405;86,20999908;1;50;1,688164243;8,978516398
3271;86,20999908;1;50;1,733261072;3,511831736
3367;86,19999695;50;50;3,853423628;4,630108014
4936;86,19999695;50;50;3,401106969;0
6274;86,19999695;50;19;1,637222537;4,277810517
539;86,19999695;48;1;0,910475999;10
4118;86,19999695;38;1;0,867270601;8,77607268
4698;86,19999695;35;1;0,991103397;1,784132204
4573;86,19999695;18;1;1,833692511;4,60765924
8191;86,19999695;1;50;1,72193748;0,868163278
1078;86,18999481;50;50;3,205683859;2,509685107
1310;86,18999481;50;1;1,097489987;1,128946674
3325;86,18999481;50;50;3,105681406;0,832775097
7098;86,18999481;50;33;2,352901298;1,081547157
497;86,18999481;13;1;1,526819741;10
1177;86,18999481;13;1;1,571085867;8,162210677
866;86,18999481;1;50;1,653615035;5,714193849
2515;86,18999481;1;50;1,714588976;6,409048033
4974;86,18999481;1;1;1,89917842;1,875551093
672;86,17999268;50;50;4,042317368;3,484805493
912;86,17999268;50;50;3,426248191;1,300604786
1675;86,17999268;50;50;3,997782858;8,151356981
2156;86,17999268;50;50;3,426935694;0,352267263
